,affiliation,latitude,longitude
1152,Joint Clinical Research Center Uganda,1.5333554,32.2166578
1153,Makerere University,0.335151,32.56823417636991
1154,University of Zimbabwe,-17.7853572,31.052075770473884
1155,"Faculty of Medicine, Chiang Mai University",14.8971921,100.83273
1156,"University of the Witwatersrand, Johannesburg",-26.1888766,28.024791203071317
1157,Children's Hospital 1,10.7688907,106.6704163288764
1158,Hung Vuong Hospital,10.7561373,106.66168450349439
1159,Samutsakhon General Hospital,14.8971921,100.83273
1160,Lampang Hospital,18.287368450000002,99.5070156655579
1161,Chonburi Regional Hospital,14.8971921,100.83273
1162,Mae Chan Hospital,20.13397965,99.85939394927519
1163,Banglamung Hospital,14.8971921,100.83273
1164,Centers for Disease Control and Prevention,-6.8124389,39.2972037
1165,Lamphun Hospital,18.58215255,98.99419560604579
1166,U.S. Department of State,38.8964128,-77.0461077
1167,National Institute of Child Health and Human Development (NICHD),39.7837304,-100.445882
1168,Maharaj Nakornratchasrima Hospital,14.8971921,100.83273
1169,Phayao Hospital,19.19060075,99.87629412253062
1170,Samutprakarn Hospital,14.8971921,100.83273
1171,Chiang Kham Hospital,16.2641251,103.7399961
1172,Institut de recherche pour le développement (IRD) UMI 174-PHPT,46.603354,1.8883335
1173,St. Agnes Hospital,39.27154095,-76.6734578765273
1174,East Tennessee State University,36.3024236,-82.36928215288289
1175,Taksin Hospital,13.7308129,100.50787323216657
1176,Foundation for Just Society Network,14.8971921,100.83273
1177,Hatyai Hospital,7.0166654,100.4674503
1178,Lomsak Hospital,14.8971921,100.83273
1179,Phetchabun Provincial Public Health Office,14.8971921,100.83273
1180,Lomkao Crown Prince Hospital,14.8971921,100.83273
1181,Chumpare Hospital,14.8971921,100.83273
1182,Kobe University,34.72663915,135.23716913881546
1183,Institut für Theoretische Physik Heidelberg,49.41486885,8.696709553306501
1184,Pan Rajdhevee Suphannahong Foundation,14.8971921,100.83273
1185,"International Vaccine Institute, Seoul",37.4647303,126.95994046701662
1186,University of Missouri-St. Louis,38.70863975,-90.31171453683027
1187,"Armed Forces Research Institute of Medical Sciences, Thailand",14.8971921,100.83273
1188,Walter Reed Army Institute of Research,39.0057163,-77.05289520856286
1189,Vagelos College of Physicians and Surgeons,39.7837304,-100.445882
1190,Washington University in St. Louis,38.64724015,-90.30840171586841
1191,Dongseo University,35.14455185,129.01007802201502
1192,Baekseok University,36.839738600000004,127.18504920374143
1193,Wyne Plastic Surgery Clinic,36.638392,127.6961188
1194,Michigan State University,42.70237935,-84.48038686520441
1195,"Associates of Cape Cod, Inc.",39.7837304,-100.445882
1196,CRC Scotland &amp; London,54.7023545,-3.2765753
1197,GEMAC,51.4656978,-0.5024219573122307
1198,IDRPHT,46.603354,1.8883335
1199,Radboud Universiteit,51.82151725,5.8634209493904415
1200,Radboud University Medical Center,52.2434979,5.6343227
1201,Inserm,45.7442613,4.876530237647929
1202,Faculty of Life Sciences &amp; Medicine,54.7023545,-3.2765753
1203,Haywood Community Hospital,54.7023545,-3.2765753
1204,Universidade Catolica Portuguesa,41.5546582,-8.420833293144245
1205,Vivantes Klinikum Spandau,52.549700099999995,13.206908991847733
1206,Northwick Park Hospital,51.57518005,-0.3215279840426735
1207,The University of Sydney,-33.88890725,151.18941110261173
1208,Albert Einstein Medical Center,39.7837304,-100.445882
1209,Staffordshire University,53.009474749999995,-2.1742692248780635
1210,Memorial Hermann-Texas Medical Center,29.713315899999998,-95.39541727381926
1211,Associação de Beneficincia Popular de Gouveia,39.6621648,-8.1353519
1212,Christchurch Group,54.7023545,-3.2765753
1213,MossRehab,39.9535316,-75.1785126
1214,Rovisco Pais Hospital,40.297905,-8.7626573
1215,Leiria Hospital Center,39.6621648,-8.1353519
1216,Luxembourg Institute of Health,49.6112768,6.129799
1217,Ministry of Health,2.9424432,101.7073031
1218,Senckenberg Centre for Human Evolution and Palaeoenvironment,51.1638175,10.4478313
1219,Universite de Poitiers,46.585955,0.3460338179005129
1220,Eberhard Karls Universität Tübingen,48.5298981,9.040432300509686
1221,Northwestern University Feinberg School of Medicine,41.8961124,-87.6172378
1222,School of Osteopathic Medicine in Arizona,39.7837304,-100.445882
1223,Baptist Health South Florida,25.777466,-80.140543
1224,Emory University School of Medicine,33.7936353,-84.32217955647825
1225,Tribhuvan University Teaching Hospital,27.7361084,85.33017246658729
1226,Nepal International Clinic,27.7130201,85.3202114
1227,Tokai University School of Medicine,36.5748441,139.2394179
1228,Tokai University,35.6645587,139.68453968774728
1229,Fudan University,31.30116485,121.49808756382322
1230,Nepal Academy of Science and Technology,27.6560799,85.32831644628848
1231,Rajamangala University of Technology Rattanakosin,13.7966435,100.29956677821843
1232,DePaul University,41.9245803,-87.65072230067958
1233,Pomona College,34.0974775,-117.71172754418944
1234,Beckman Institute,34.1392004,-118.12692926402298
1235,Southern University of Science and Technology,22.603603,113.99684969904322
1236,Biodiversity Institute of Ontario,43.5281555,-80.22899780990677
1237,Universitat de les Illes Balears,39.6398698,2.6426579771193515
1238,Japan Advanced Institute of Science and Technology,36.4442949,136.5928587
1239,University of Leicester,52.608700549999995,-1.1148239726485538
1240,University of Bahrain,26.048349950000002,50.51498522159172
1241,Institute of Pharmacology of the Polish Academy of Sciences,52.215933,19.134422
1242,Revitalis,48.1020725,11.6631377
1243,Institut d'Investigacions Biomèdiques August Pi i Sunyer - IDIBAPS,39.3260685,-4.8379791
1244,Cardiff University,51.4876641,-3.1791603626679796
1245,"Sirindhorn International Institute of Technology, Thammasat University",14.8971921,100.83273
1246,Tokyo Institute of Technology,35.605038050000005,139.6827406514703
1247,National University of Laos,18.038267849999997,102.63542096388304
1248,Sophia University,35.68395,139.7321743691599
1249,"Chinese University of Hong Kong, Faculty of Medicine",22.350627,114.1849161
1250,Bond University,-28.073043,153.41725840439625
1251,Queen's University Belfast,54.5842881,-5.933656245995208
1252,St. Luke’s International University,36.5748441,139.2394179
1253,University of Oxford Medical Sciences Division,54.7023545,-3.2765753
1254,AbbVie,42.33708005,-87.83442444217806
1255,Rural Development Administration,37.6800132,128.7315443
1256,Chungnam National University,36.36999835,127.34482679792741
1257,Dankook University,37.319288,127.12896646065163
1258,"School of Medical Sciences, Universiti Sains Malaysia",4.5693754,102.2656823
1259,Hiroshima University Graduate School of Biomedical and Health Sciences,36.5748441,139.2394179
1260,National Institute of Infectious Diseases,35.7045797,139.7170839
1261,MRC Centre for Environment and Health,54.7023545,-3.2765753
1262,Consiglio Nazionale delle Ricerche,44.4242871,8.8817623
1263,Erie County Medical Center,42.9263064,-78.83246089498365
1264,Centro Universitário La Salle,-22.896539349999998,-43.10689348547022
1265,Waseda University,35.709179750000004,139.71972128895072
1266,Zhejiang Cancer Hospital,35.0000663,104.999955
1267,Faculty of Pharmacy,30.07364005,31.29259561630043
1268,Faculty of Pharmacy - Ain Shams University,26.2540493,29.2675469
1269,Second Military Medical University,31.30750755,121.52308640001291
1270,State Key Laboratory of Industrial Control Technology,35.0000663,104.999955
1271,Fraunhofer-Institut für Windenergiesysteme IWES,53.5560874,10.0186075
1272,WindMagics Energy Co. Ltd.,35.0000663,104.999955
1273,Institute for Nuclear Research and Nuclear Energy of Bulgaria Academy of Sciences,42.6073975,25.4856617
1274,Laboratoire de Physique Théorique et Hautes Énergies,46.603354,1.8883335
1275,Westfälische Wilhelms-Universität Münster,51.96734215,7.599243326272159
1276,The University of Sydney School of Medicine,-24.7761086,134.755
1277,Laboratoire de Biométrie et Biologie Évolutive,45.7808039,4.870432
1278,Hospital Universitari Son Llàtzer,39.3260685,-4.8379791
1279,Concord Repatriation General Hospital,-24.7761086,134.755
1280,Institut Paoli-Calmettes,43.2625038,5.410807564209033
1281,Institut de Cancerologie Gustave Roussy,46.603354,1.8883335
1282,Hôpital Pontchaillou,48.12074235,-1.6948572085388307
1283,Instituto Portugues de Oncologia de Francisco Gentil Lisboa,39.6621648,-8.1353519
1284,Université de Reims Champagne-Ardenne,49.2518359,4.0375247
1285,Fakultní Nemocnice Hradec Králové,50.2020917,15.8259113
1286,Centre Hospitalier Regional et Universitaire de Tours,46.603354,1.8883335
1287,Cliniques Universitaires Saint-Luc,50.851809,4.453697299931784
1288,University of Iowa Carver College of Medicine,39.7837304,-100.445882
1289,Centre Hospitalier de la Roche sur Yon,46.9689495,-1.3100423646666668
1290,LYSARC,46.603354,1.8883335
1291,Polyclinique Bordeaux Nord Aquitaine,44.863671499999995,-0.5794698853057396
1292,North Dakota State University,46.897155,-96.81826543221285
1293,Bowling Green State University,41.3795005,-83.6297890246625
1294,Andong National University,36.542314000000005,128.79650383870586
1295,National Cheng Kung University,22.99909895,120.21622951861194
1296,Yale University,41.25713055,-72.98966960152231
1297,National Institutes of Natural Sciences - Institute for Molecular Science,36.5748441,139.2394179
1298,University of Tennessee Health Science Center,35.1393168,-90.0313529
1299,"Canadian National Collection of Insects, Arachnids and Nematodes",61.0666922,-107.991707
1300,Museum für Naturkunde,52.5304903,13.3791152
1301,"The Natural History Museum, London",51.4964269,-0.1741562
1302,Research and Exhibitions Department,-28.8166236,24.991639
1303,Zoological Institute of the Russian Academy of Sciences,59.9426544,30.3058036
1304,Museum and Institute of Zoology of the Polish Academy of Sciences,52.215933,19.134422
1305,"Landcare Research, Auckland",-36.8835474,174.84871254836136
1306,Lehigh University,40.6068028,-75.3782488
1307,Kasikorn Labs,14.8971921,100.83273
1308,Henry M. Jackson Foundation for the Advancement of Military Medicine,39.7837304,-100.445882
1309,Cana Sino Construction Corporation,12.5433216,104.8144914
1310,Nakornping Hospital,18.85191855,98.96637364310425
1311,Keck School of Medicine of USC,39.7837304,-100.445882
1312,Missouri Institute of Mental Health,39.7837304,-100.445882
1313,University of Niš,43.322873099999995,21.89319828775414
1314,"A-Star, Singapore Institute for Clinical Sciences",1.357107,103.8194992
1315,Elanco Animal Health,46.2145861,-63.49742650632891
1316,Food and Drug Administration,14.412474150000001,121.04263217240859
1317,Bangkok International Hospital,9.70025405,100.02481037344056
1318,Nam Dinh University of Technology Education,15.9266657,107.9650855
1319,Buddhachinaraj Hospital,16.805709800000002,100.26367089134195
1320,Ubonratchathani Cancer Hospital,14.8971921,100.83273
1321,Khonkaen Hospital,14.8971921,100.83273
1322,Institut Pluridisciplinaire Hubert Curien,46.603354,1.8883335
1323,Academy of Sciences of the Czech Republic,49.2073506,16.614188529653255
1324,Henryk Niewodniczanski Institute of Nuclear Physics of the Polish Academy of Sciences,52.215933,19.134422
1325,SLAC National Accelerator Laboratory,37.416787600000006,-122.20492661805099
1326,AGH University of Krakow,50.065703299999996,19.918958667058632
1327,Tomsk State University,56.4695177,84.94588604527718
1328,Czech Technical University in Prague,50.1029026,14.3946353
1329,University of West Bohemia,49.7439047,15.3381061
1330,Case Western Reserve University,41.50138695,-81.60070216600491
1331,Ioffe Institute,60.00690815,30.366936469391874
1332,EKU KRC,47.1817585,19.5060937
1333,The George Washington University School of Medicine and Health Sciences,39.7837304,-100.445882
1334,NYU College of Dentistry,40.7387002,-73.97768404933674
1335,Banna Hospital,19.9668388,102.1192996
1336,Duke Eye Center,36.00754164999999,-78.93916808014018
1337,Emory University,33.80045465,-84.31723780466274
1338,SKY Perfect JSAT Corporation,36.5748441,139.2394179
1339,West Japan Railway Company,36.5748441,139.2394179
1340,Okinawa Institute of Science and Technology Graduate University,36.5748441,139.2394179
1341,Institiúid Ard-Lénn Bhaile Átha Cliath,52.865196,-7.9794599
1342,Max Planck Institute for Polymer Research,51.1638175,10.4478313
1343,Augusta University,33.4693345,-81.988562
1344,The Open University of Japan,35.6530257,140.049996
1345,University of Electronic Science and Technology of China,30.67823145,104.0980033903279
1346,Novartis International AG,46.7985624,8.2319736
1347,Huntsman Cancer Institute,40.772555,-111.8347961
1348,Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori,44.1245579,12.065069044241348
1349,Hôpital Européen Georges-Pompidou,48.838781499999996,2.2742307970113167
1350,USC Norris Comprehensive Cancer Center,39.7837304,-100.445882
1351,Yale School of Medicine,41.3351751,-72.9186844807387
1352,Sarah Cannon Research Institute,39.7837304,-100.445882
1353,The Netherlands Cancer Institute,52.3501485,4.825766371556034
1354,Kaiser Franz Josef Hospital,48.1735013,16.350548536011235
1355,Chaim Sheba Medical Center Israel,32.04718415,34.84520133319094
1356,Hospital de La Santa Creu I Sant Pau,41.413976399999996,2.1755471851785164
1357,Sidney Kimmel Cancer Center at Jefferson,39.7837304,-100.445882
1358,Tel Aviv Sourasky Medical Center,30.8124247,34.8594762
1359,City of Hope National Med Center,34.12796335,-117.97306171529874
1360,"Novartis Institutes for BioMedical Research, Inc.",39.7837304,-100.445882
1361,University of Ulsan College of Medicine,37.525445250000004,127.11034663591732
1362,The Mount Sinai Hospital,40.78996445,-73.95322824047045
1363,The Ohio State University Comprehensive Cancer Center,39.7837304,-100.445882
1364,Amsterdam UMC - Vrije Universiteit Amsterdam,52.2434979,5.6343227
1365,IUCT Oncopole,46.603354,1.8883335
1366,Maharaj Nakorn Chiangmai Hospital,14.8971921,100.83273
1367,National Ilan University,23.5983227,120.83537694479215
1368,Postgraduate Education and Research Development Office (PERDO),14.8971921,100.83273
1369,EST Laboratory,45.391780499999996,-75.71898134120227
1370,Nova Southeastern University,26.0800886,-80.2485465
1371,"Lion Corporation, Japan",35.696873,139.79174
1372,Tokyo Dental College,35.7015468,139.7547839
1373,Forsyth Institute,42.3636113,-71.0788471
1374,University of Cincinnati Medical Center,39.13821725,-84.50332646284724
1375,Charité – Universitätsmedizin Berlin,52.5299885,13.34866394036122
1376,ASCENT Ear Nose Throat Specialist Group,1.357107,103.8194992
1377,National Otorhinolaryngology Hospital of Vietnam,15.9266657,107.9650855
1378,Foong Skin Specialist Clinic,4.5693754,102.2656823
1379,Private Clinic,43.1885493,76.8724616
1380,Division of Pulmonary and Critical Care Medicine,39.7837304,-100.445882
1381,Leidos Inc.,39.7837304,-100.445882
1382,National Cancer Institute at Frederick,39.7837304,-100.445882
1383,Drexel University College of Medicine,39.95673585,-75.16467887210737
1384,Centre Hospitalier de L'Universite de Montreal,45.51164865,-73.55676973698195
1385,Monash University Malaysia,3.06392335,101.6007833987925
1386,Thailand Institute of Scientific and Technological Research (TISTR),14.8971921,100.83273
1387,Dartmouth College,43.70467565,-72.29420886774966
1388,Nanyang Technological University,1.3484104000000001,103.68293320728537
1389,Groningen Institute for Evolutionary Life Sciences,52.2434979,5.6343227
1390,Gifu University,35.46440655,136.73798506778923
1391,National Institute for Environmental Studies of Japan,36.5748441,139.2394179
1392,The University of Shiga Prefecture,36.5748441,139.2394179
1393,Ministry of Natural Resources and Environment,21.027541499999998,105.78228602843359
1394,University of Illinois Urbana-Champaign,40.076154450000004,-88.22331340640494
1395,Qingdao Agricultural University,36.322628449999996,120.39317390424749
1396,Auburn University,32.59195285,-85.49597748562812
1397,Shandong First Medical University &amp; Shandong Academy of Medical Sciences,35.0000663,104.999955
1398,The First Affiliated Hospital of Xiamen University,24.45368625,118.0829000659713
1399,Shandong Cancer Hospital,35.0000663,104.999955
1400,Chonburi Cancer Hospital,13.3442803,100.9529983
1401,Sunpasitthiprasong Hospital,15.2362299,104.865494
1402,Hankyong National University,37.0117775,127.26346923821517
1403,Pukyong National University,35.134272499999994,129.10524664913277
1404,University of Illinois College of Medicine,40.6974138,-89.59833071693026
1405,Kumamoto University,32.816417799999996,130.72703968756167
1406,Sacred Heart University Fairfield,41.222597449999995,-73.24446729633347
1407,University of Thessaly,39.35763825,22.950746406657494
1408,University of North Texas,33.2098926,-97.15147624977251
1409,American University in Cairo,30.04281175,31.23658590813949
1410,University of New England Australia,-30.49011375,151.63932809887496
1411,Handelshochschule Leipzig,51.339621949999994,12.350023599114003
1412,Fairfield University,41.15967565,-73.25740310197213
1413,University of Dayton,39.73845985,-84.17919478013708
1414,Universidad Adolfo Ibáñez,-33.421436099999994,-70.59167818066032
1415,Hiroshima University,34.4019766,132.7123195
1416,Institut de Recherches sur la Catalyse et l'Environnement de Lyon,45.7835498,4.8692675
1417,All-Russian Thermal Engineering Institute,64.6863136,97.7453061
1418,Southeast University,32.05764775,118.78828187958575
1419,Juba University,4.841328150000001,31.590914042187904
1420,Synchrotron Light Research Institute (SLRI),14.8971921,100.83273
1421,Vietnam Petroleum Institute,15.9266657,107.9650855
1422,Hunan University,28.17972365,112.94132094357278
1423,London South Bank University,51.497703200000004,-0.10180887720295356
1424,International College of Auckland,-36.8715295,174.6218571
1425,Nakhon Pathom Rajabhat University,13.836512899999999,100.02837596643539
1426,"University of East Anglia, Norwich Medical School",54.7023545,-3.2765753
1427,Brighton and Sussex Medical School,50.86396775,-0.0837918446212122
1428,"Royal National Throat, Nose and Ear Hospital",54.7023545,-3.2765753
1429,UCL Ear Institute,54.7023545,-3.2765753
1430,James Paget University Hospitals NHS Foundation Trust,54.7023545,-3.2765753
1431,Universitätsklinikum Carl Gustav Carus Dresden,51.0565463,13.782591076019312
1432,Columbia University,40.80775585,-73.96161411567529
1433,Children's Hospital Los Angeles,34.0976912,-118.29008014420512
1434,Julius-Maximilians-Universität Würzburg,49.780603150000005,9.971655766351642
1435,University of Pennsylvania,39.949340449999994,-75.18964936995958
1436,Bangkok University,13.7112017,100.5830254
1437,University of Central Punjab,31.4471128,74.26791323793276
1438,King Mongkuts University of Technology,14.8971921,100.83273
1439,Deltares,52.08817975,5.159355959245329
1440,Netherlands eScience Center,52.3566998,4.9569812
1441,University System of New Hampshire,39.7837304,-100.445882
1442,Universität Freiburg,48.00229565,7.849140132188766
1443,"International Institute for Applied Systems Analysis, Laxenburg",48.0682722,16.3581708
1444,Universiteit Utrecht,52.0905682,5.1232736
1445,Food and Agriculture Organization of the United Nations,41.882782,12.4887255
1446,Institut Català de Nanociència i Nanotecnologia,41.5012622,2.111565302569551
1447,Institució Catalana de Recerca i Estudis Avançats,39.3260685,-4.8379791
1448,Stockholms universitet,59.366141,18.059592960559392
1449,ENEA Centro Ricerche Casaccia,42.040126,12.302037845479633
1450,"Division of Biomedical and Life Sciences, Lancaster University",54.7023545,-3.2765753
1451,Santisuk Hospital,18.9125083,100.9424338
1452,Institute for Chemical Research,38.2976974,21.8089108
1453,Institut de Recherche en Génie Civil et Mécanique,46.603354,1.8883335
1454,National Human Genome Research Institute (NHGRI),39.7837304,-100.445882
1455,Technische Universität Chemnitz,50.8142025,12.92936218099157
1456,Taiyuan University of Technology,35.0000663,104.999955
1457,Juntendo University,35.702247299999996,139.76029363758
1458,Columbia University Irving Medical Center,40.841983600000006,-73.94368970717716
1459,The Warren Alpert Medical School,39.7837304,-100.445882
1460,NOAA-Cooperative Remote Sensing Science &amp; Technology Center,39.7837304,-100.445882
1461,International Union for Conservation of Nature and Natural Resources,46.7985624,8.2319736
1462,Conservation International,-18.8761893,47.5501279
1463,CSIRO Land and Water,-24.7761086,134.755
1464,World Wildlife Fund,-12.0902607,-77.04044710746956
1465,Southern Cross University,-37.81002705,144.96888385
1466,City University of New York,40.80775585,-73.96161411567529
1467,NASA Goddard Space Flight Center,38.99983125,-76.84586127254713
1468,International Water Management Institute,5.59712975,-0.1870374296191985
1469,Organization for Tropical Studies Inc,39.7837304,-100.445882
1470,Isfahan University,32.718684350000004,51.53414653047649
1471,Yakın Doğu Üniversitesi,35.22789255,33.322748552881386
1472,Korea Advanced Institute of Science and Technology,36.3697191,127.36253700115094
1473,University of Central Florida,28.59899755,-81.19712501183949
1474,Université Fédérale Toulouse Midi-Pyrénées,43.5949741,1.4515345
1475,WVU Health Sciences Center Morgantown,39.7837304,-100.445882
1476,Thomas Jefferson University,39.9489114,-75.15805656266755
1477,Gilead Sciences Incorporated,39.7837304,-100.445882
1478,Chatham Care Center,39.7837304,-100.445882
1479,Ministry of Agriculture and Environment,37.894817,58.3230827
1480,Keimyung University,35.8567134,128.4849417038743
1481,MaungThai Insurance PCL,14.8971921,100.83273
1482,Bina Nusantara University,-6.2019417,106.78116849006418
1483,Royal Thai Army,13.7826622,100.55655993101482
1484,Kitasato University,40.6243397,141.2383747
1485,Gombe State University,10.3045491,11.174467772090846
1486,Ministry of Agriculture,25.03224,121.51322870060554
1487,Wittgenstein Centre for Demography and Global Human Capital,47.59397,14.12456
1488,"Academia Sinica, Institute of Sociology",23.5983227,120.83537694479215
1489,Chang Gung University College of Medicine,23.5983227,120.83537694479215
1490,Universitas Indonesia,-6.36031565,106.82718559063238
1491,"Postgraduate Institute of Medical Education &amp; Research, Chandigarh",22.3511148,78.6677428
1492,Cebu Institute of Medicine,10.3076776,123.896767
1493,Sterling Hospital,23.688935,86.945351
1494,"Pathologie, Imagerie et Biothérapies Orofaciales",46.603354,1.8883335
1495,Universitatea de Medicina si Farmacie Iuliu Hatieganu din Cluj-Napoca,45.9852129,24.6859225
1496,Karolinska Institutet,59.3515453,18.0310658
1497,Universiti Malaysia Pahang Al-Sultan Abdullah,3.5400569500000003,103.43218214003498
1498,Universiti Malaysia Terengganu,5.4094213,103.08873777536613
1499,University of Benin,6.33441425,5.599827113484077
1500,Yamashita Thyroid Hospital,36.5748441,139.2394179
1501,Donald and Barbara Zucker School of Medicine at Hofstra/Northwell,40.7176622,-73.59783877263224
1502,Všeobecná Fakultní Nemocnice v Praze,49.7439047,15.3381061
1503,Tehran University of Medical Sciences,35.7058628,51.3941557
1504,Thaksin University,7.1631995,100.6110545
1505,National Institutes of Health (NIH),39.00001425,-77.10400394523563
1506,"National Park, Wildlife and Plant Conservation Department, Thailand",14.8971921,100.83273
1507,Universidad de Panamá,8.98470415,-79.53294427846392
1508,Forestry and Game Management Research Institute,49.7439047,15.3381061
1509,Kunming Institute of Zoology Chinese Academy of Sciences,35.0000663,104.999955
1510,"Institute of Entomology, Biology Centre of the Academy of Sciences of the Czech Republic",49.7439047,15.3381061
1511,Jihočeská Univerzita v Českých Budějovicích,49.7439047,15.3381061
1512,Smithsonian National Museum of Natural History,39.7837304,-100.445882
1513,University of San Diego,32.77265785,-117.18907523288314
1514,Forensic Science Service of Yunnan Endangered Species Scientific Commission,35.0000663,104.999955
1515,Guizhou Academy of Testing and Analysis,35.0000663,104.999955
1516,Medical Ward,20.8500846,95.8687558
1517,University of Medicine 1,16.8188744,96.1331102
1518,Ashoka Trust for Research in Ecology and the Environment,22.3511148,78.6677428
1519,University of Calicut,11.136378950000001,75.89055308369555
1520,Fujian Agriculture and Forestry University,26.0879265,119.2422506
1521,Uniwersytet Gdanski,54.396404950000004,18.57400997579134
1522,Antonio Giudici Butterfly Trips,14.8971921,100.83273
1523,University of Ferrara,42.6384261,12.674297
1524,Max-Planck-Institut für Evolutionäre Anthropologie,51.3210522,12.394925046086962
1525,School of Public Health,34.0667126,-118.44367735076483
1526,Srisaket College of Agriculture and Technology,14.8971921,100.83273
1527,National Science Technology and Innovation Policy Office,14.8971921,100.83273
1528,Interdisciplinary and International Program,14.8971921,100.83273
1529,Associates of Cape Cod Inc.,39.7837304,-100.445882
1530,Faculty of Graduate Studies,6.90201625,79.86335937382904
1531,Asan Medical Center,37.52630405,127.10960128175418
1532,Asian Institute of Gastroenterology India,17.4211366,78.4566557
1533,University of Malaya Medical Centre,3.11268715,101.65414740977953
1534,Westmead Hospital,-33.8027875,150.98709025078938
1535,Metropolitan Medical Centre,-26.092881050000003,27.979356233152735
1536,Politeknik Kota Kinabalu,6.09782875,116.16418413621844
1537,Yonsei University Mirae Campus,37.280096549999996,127.90150303233045
1538,University of Kent,51.29508745,1.0673312821552285
1539,Sappasit Prasong Hospital,14.8971921,100.83273
1540,Bangor University,53.2300234,-4.13008199555879
1541,Nagoya Institute of Technology,35.157271550000004,136.92520039118887
1542,"Prime Polymer Co., Ltd.",36.5748441,139.2394179
1543,Purdue University Fort Wayne,41.1171948,-85.10697618267125
1544,Old Dominion University,36.8862699,-76.30972478839735
1545,Prince Philip Dental Hospital,22.2864901,114.1442525308007
1546,CHR d'Orléans,22.1911742,113.5572718181574
1547,Universiteit Hasselt,50.9305848,5.34256857221934
1548,Cibles Thérapeutiques et Conception de Médicaments,46.603354,1.8883335
1549,"Vietnam National University, Hanoi",21.0388103,105.78188970401797
1550,University of Hertfordshire,51.75174425,-0.23904979445944738
1551,Uniwersytet im. Adama Mickiewicza w Poznaniu,52.215933,19.134422
1552,National Radio Astronomy Observatory Socorro,39.7837304,-100.445882
1553,Netherlands Foundation for Research in Astronomy,52.2434979,5.6343227
1554,National Radio Astronomy Observatory,17.756529200000003,-64.58395965696307
1555,MIT Haystack Observatory,42.62129675,-71.4878727171234
1556,"Istituto Di Radioastronomia, Bologna",42.6384261,12.674297
1557,The Australian National University,0.3222749,32.5836599
1558,Carnegie Observatories,34.15631375,-118.13344129005098
1559,Siam Cement Group,14.8971921,100.83273
1560,King's College Hospital,51.46813305,-0.09366820875426096
1561,Københavns Universitet,55.6801502,12.57232700140625
1562,Prins Leopold Instituut voor Tropische Geneeskunde,51.2123055,4.398311308433591
1563,St. Vincent's Hospital Sydney,-33.88012205,151.22116192340889
1564,Washington DC VA Medical Center,38.928884249999996,-77.01030641285362
1565,UniversitatsSpital Zurich,47.377745149999996,8.551416736238977
1566,The University of North Carolina System,39.7837304,-100.445882
1567,Burnet Institute,-37.8460503,144.98396534073282
1568,People in Need Agency (PINA),1.5333554,32.2166578
1569,Hospital Emilio Ribas,-10.3333333,-53.2
1570,"INSTITUTE FOR CLINICAL RESEARCH, INC.",39.7837304,-100.445882
1571,Atatürk Üniversitesi,40.9946664,29.1205664
1572,National Museum of Nature and Science,35.715899500000006,139.7766878394077
1573,"ESCP Europe Business School, Paris",46.603354,1.8883335
1574,University of Yangon,16.830365,96.13555124177289
1575,Field Museum of Natural History,41.866221499999995,-87.61689125981054
1576,Texas Children's Hospital,29.70678865,-95.40107680660476
1577,Sanofi Pasteur SA,45.7774009,4.710969602928263
1578,Srinagarind hospital,16.4682595,102.8302327
1579,Sanofi Pasteur,49.23959395,1.1711701348394505
1580,Anhui Medical University,31.8512134,117.25763932024238
1581,China-Japan Friendship Hospital,39.9728584,116.42069191177706
1582,Guangzhou Medical University,23.1350272,113.2511147
1583,US Military HIV Research Program,39.7837304,-100.445882
1584,Navamindradhiraj University,13.781038200000001,100.50516387337994
1585,Xiamen University,24.4399419,118.09301780912739
1586,Bhumibol Adulyadej Hospital,13.9106998,100.6173963
1587,School of Environmental and Biological Sciences,39.7837304,-100.445882
1588,Ministry of Labour,25.2801385,55.378152922497314
1589,UC Davis MIND Institute,39.7837304,-100.445882
1590,Universitas Diponegoro,-7.051557900000001,110.43953089873928
1591,UCI School of Medicine,33.6444996,-117.8516819
1592,Phra Saeng Hospital,8.5724493,99.2431336
1593,Sai Gon University,10.783285150000001,106.70639157867404
1594,Kalasin University,14.8971921,100.83273
1595,Ratchaburi Regional Hospital,14.8971921,100.83273
1596,Yukawa Institute for Theoretical Physics,36.5748441,139.2394179
1597,"Key Laboratory of Groundwater Resources and Environment, Ministry of Education",35.0000663,104.999955
1598,Ruhr-Universitat Bochum,51.444157649999994,7.260965412383296
1599,Hôpital Bretonneau,48.89002105,2.330373505744681
1600,National Research Centre,53.3534073,-6.251962517196621
1601,Childrens National Health System,39.7837304,-100.445882
1602,Mazumdar Shaw Medical Center,12.8064827,77.69461782615434
1603,"Faculté des Sciences et Techniques de Fès, Université Sidi Mohamed Ben Abdellah",28.3347722,-10.371337908392647
1604,Hospital San Juan de Dios Costa Rica,9.93363435,-84.08607904309277
1605,Hospital Nacional de Niños Dr. Carlos Sáenz Herrera,9.93363435,-84.08759757555319
1606,"Instituto Nacional de Salud del Nino, Lima",-12.085638750000001,-76.99218373562617
1607,University of Colombo Faculty of Medicine,6.919113,79.8708995
1608,University Medical Center Utrecht,52.2434979,5.6343227
1609,University of Pretoria,-25.75433545,28.230857806174797
1610,University of Ghana,5.64659785,-0.18800395110458934
1611,UNLV School of Medicine,36.16363,-115.16487
